Serial Data Number,Serial Sheet Number,JIS Code,EBCDIC Code,4 Character Code,Evaluation of Individual Character Image,Evaluation of Character Group,Sample Position Y on Sheet,Sample Position X on Sheet,Male-Female Code,Age of Writer,Industry Classification Code,Occupation Classification Code,Sheet Gatherring Date,Scanning Date,Number of X-Axis Sampling Points,Number of Y-Axis Sampling Points,Number of Levels of Pixel,Magnification of Scanning Lenz,Serial Data Number (old)
501558,5029,cf,a4,H MA,0,0,4,0,1,21,9144,11,741202,741216,72,76,16,133,0
501559,5029,d0,a5,H MI,0,0,4,1,1,21,9144,11,741202,741216,72,76,16,133,0
501560,5029,d1,a6,H MU,0,0,4,2,1,21,9144,11,741202,741216,72,76,16,133,0
501561,5029,d2,a7,H ME,0,0,4,3,1,21,9144,11,741202,741216,72,76,16,133,0
501562,5029,d3,a8,H MO,0,0,4,4,1,21,9144,11,741202,741216,72,76,16,133,0
501563,5029,d4,a9,H YA,0,0,4,5,1,21,9144,11,741202,741216,72,76,16,133,0
501564,5029,b2,82,H YI,0,0,4,6,1,21,9144,11,741202,741216,72,76,16,133,0
501565,5029,d5,aa,H YU,0,0,4,7,1,21,9144,11,741202,741216,72,76,16,133,0
501566,5029,b4,84,H YE,0,0,4,8,1,21,9144,11,741202,741216,72,76,16,133,0
501567,5029,d6,ac,H YO,0,0,4,9,1,21,9144,11,741202,741216,72,76,16,133,0
501568,5029,d7,ad,H RA,0,0,5,0,1,21,9144,11,741202,741216,72,76,16,133,0
501569,5029,d8,ae,H RI,0,0,5,1,1,21,9144,11,741202,741216,72,76,16,133,0
501570,5029,d9,af,H RU,0,0,5,2,1,21,9144,11,741202,741216,72,76,16,133,0
501571,5029,da,ba,H RE,0,0,5,3,1,21,9144,11,741202,741216,72,76,16,133,0
501572,5029,db,bb,H RO,0,0,5,4,1,21,9144,11,741202,741216,72,76,16,133,0
501573,5029,dc,bc,H WA,0,0,5,5,1,21,9144,11,741202,741216,72,76,16,133,0
501574,5029,a8,7b,H WI,0,0,5,6,1,21,9144,11,741202,741216,72,76,16,133,0
501575,5029,b3,83,H WU,0,0,5,7,1,21,9144,11,741202,741216,72,76,16,133,0
501576,5029,aa,7a,H WE,0,0,5,8,1,21,9144,11,741202,741216,72,76,16,133,0
501577,5029,a6,6f,H WO,0,0,5,9,1,21,9144,11,741202,741216,72,76,16,133,0
501578,5029,dd,bd,H  N,0,0,6,0,1,21,9144,11,741202,741216,72,76,16,133,0
501579,5030,b1,81,H  A,0,0,1,0,1,22,9144,11,741202,741216,72,76,16,133,0
501580,5030,b2,82,H  I,0,0,1,1,1,22,9144,11,741202,741216,72,76,16,133,0
501581,5030,b3,83,H  U,0,0,1,2,1,22,9144,11,741202,741216,72,76,16,133,0
501582,5030,b4,84,H  E,0,0,1,3,1,22,9144,11,741202,741216,72,76,16,133,0
501583,5030,b5,85,H  O,0,0,1,4,1,22,9144,11,741202,741216,72,76,16,133,0
501584,5030,b6,86,H KA,0,0,1,5,1,22,9144,11,741202,741216,72,76,16,133,0
501585,5030,b7,87,H KI,0,0,1,6,1,22,9144,11,741202,741216,72,76,16,133,0
501586,5030,b8,88,H KU,0,0,1,7,1,22,9144,11,741202,741216,72,76,16,133,0
501587,5030,b9,89,H KE,0,0,1,8,1,22,9144,11,741202,741216,72,76,16,133,0
501588,5030,ba,8a,H KO,0,0,1,9,1,22,9144,11,741202,741216,72,76,16,133,0
501589,5030,bb,8c,H SA,0,0,2,0,1,22,9144,11,741202,741216,72,76,16,133,0
501590,5030,bc,8d,H SI,0,0,2,1,1,22,9144,11,741202,741216,72,76,16,133,0
501591,5030,bd,8e,H SU,0,0,2,2,1,22,9144,11,741202,741216,72,76,16,133,0
501592,5030,be,ef,H SE,0,0,2,3,1,22,9144,11,741202,741216,72,76,16,133,0
501593,5030,bf,90,H SO,0,0,2,4,1,22,9144,11,741202,741216,72,76,16,133,0
501594,5030,c0,91,H TA,0,0,2,5,1,22,9144,11,741202,741216,72,76,16,133,0
501595,5030,c1,92,H TI,0,0,2,6,1,22,9144,11,741202,741216,72,76,16,133,0
501596,5030,c2,93,H TU,0,0,2,7,1,22,9144,11,741202,741216,72,76,16,133,0
501597,5030,c3,94,H TE,0,0,2,8,1,22,9144,11,741202,741216,72,76,16,133,0
501598,5030,c4,95,H TO,0,0,2,9,1,22,9144,11,741202,741216,72,76,16,133,0
501599,5030,c5,96,H NA,0,0,3,0,1,22,9144,11,741202,741216,72,76,16,133,0
501600,5030,c6,97,H NI,0,0,3,1,1,22,9144,11,741202,741216,72,76,16,133,0
501601,5030,c7,98,H NU,0,0,3,2,1,22,9144,11,741202,741216,72,76,16,133,0
501602,5030,c8,99,H NE,0,0,3,3,1,22,9144,11,741202,741216,72,76,16,133,0
501603,5030,c9,9a,H NO,0,0,3,4,1,22,9144,11,741202,741216,72,76,16,133,0
501604,5030,ca,9d,H HA,0,0,3,5,1,22,9144,11,741202,741216,72,76,16,133,0
501605,5030,cb,9e,H HI,0,0,3,6,1,22,9144,11,741202,741216,72,76,16,133,0
501606,5030,cc,9f,H HU,0,0,3,7,1,22,9144,11,741202,741216,72,76,16,133,0
501607,5030,cd,a2,H HE,0,0,3,8,1,22,9144,11,741202,741216,72,76,16,133,0
501608,5030,ce,a3,H HO,0,0,3,9,1,22,9144,11,741202,741216,72,76,16,133,0
501609,5030,cf,a4,H MA,0,0,4,0,1,22,9144,11,741202,741216,72,76,16,133,0
501610,5030,d0,a5,H MI,0,0,4,1,1,22,9144,11,741202,741216,72,76,16,133,0
501611,5030,d1,a6,H MU,0,0,4,2,1,22,9144,11,741202,741216,72,76,16,133,0
501612,5030,d2,a7,H ME,0,0,4,3,1,22,9144,11,741202,741216,72,76,16,133,0
501613,5030,d3,a8,H MO,0,0,4,4,1,22,9144,11,741202,741216,72,76,16,133,0
501614,5030,d4,a9,H YA,0,0,4,5,1,22,9144,11,741202,741216,72,76,16,133,0
501615,5030,b2,82,H YI,0,0,4,6,1,22,9144,11,741202,741216,72,76,16,133,0
501616,5030,d5,aa,H YU,0,0,4,7,1,22,9144,11,741202,741216,72,76,16,133,0
501617,5030,b4,84,H YE,0,0,4,8,1,22,9144,11,741202,741216,72,76,16,133,0
501618,5030,d6,ac,H YO,0,0,4,9,1,22,9144,11,741202,741216,72,76,16,133,0
501619,5030,d7,ad,H RA,0,0,5,0,1,22,9144,11,741202,741216,72,76,16,133,0
501620,5030,d8,ae,H RI,0,0,5,1,1,22,9144,11,741202,741216,72,76,16,133,0
501621,5030,d9,af,H RU,0,0,5,2,1,22,9144,11,741202,741216,72,76,16,133,0
501622,5030,da,ba,H RE,0,0,5,3,1,22,9144,11,741202,741216,72,76,16,133,0
501623,5030,db,bb,H RO,0,0,5,4,1,22,9144,11,741202,741216,72,76,16,133,0
501624,5030,dc,bc,H WA,0,0,5,5,1,22,9144,11,741202,741216,72,76,16,133,0
501625,5030,a8,7b,H WI,0,0,5,6,1,22,9144,11,741202,741216,72,76,16,133,0
501626,5030,b3,83,H WU,0,0,5,7,1,22,9144,11,741202,741216,72,76,16,133,0
501627,5030,aa,7a,H WE,0,0,5,8,1,22,9144,11,741202,741216,72,76,16,133,0
501628,5030,a6,6f,H WO,0,0,5,9,1,22,9144,11,741202,741216,72,76,16,133,0
501629,5030,dd,bd,H  N,0,0,6,0,1,22,9144,11,741202,741216,72,76,16,133,0
501630,5031,b1,81,H  A,0,0,1,0,1,20,9144,11,741202,741216,72,76,16,133,0
501631,5031,b2,82,H  I,0,0,1,1,1,20,9144,11,741202,741216,72,76,16,133,0
501632,5031,b3,83,H  U,0,0,1,2,1,20,9144,11,741202,741216,72,76,16,133,0
501633,5031,b4,84,H  E,0,0,1,3,1,20,9144,11,741202,741216,72,76,16,133,0
501634,5031,b5,85,H  O,0,0,1,4,1,20,9144,11,741202,741216,72,76,16,133,0
501635,5031,b6,86,H KA,0,0,1,5,1,20,9144,11,741202,741216,72,76,16,133,0
501636,5031,b7,87,H KI,0,0,1,6,1,20,9144,11,741202,741216,72,76,16,133,0
501637,5031,b8,88,H KU,0,0,1,7,1,20,9144,11,741202,741216,72,76,16,133,0
501638,5031,b9,89,H KE,0,0,1,8,1,20,9144,11,741202,741216,72,76,16,133,0
501639,5031,ba,8a,H KO,0,0,1,9,1,20,9144,11,741202,741216,72,76,16,133,0
501640,5031,bb,8c,H SA,0,0,2,0,1,20,9144,11,741202,741216,72,76,16,133,0
501641,5031,bc,8d,H SI,0,0,2,1,1,20,9144,11,741202,741216,72,76,16,133,0
501642,5031,bd,8e,H SU,0,0,2,2,1,20,9144,11,741202,741216,72,76,16,133,0
501643,5031,be,ef,H SE,0,0,2,3,1,20,9144,11,741202,741216,72,76,16,133,0
501644,5031,bf,90,H SO,0,0,2,4,1,20,9144,11,741202,741216,72,76,16,133,0
501645,5031,c0,91,H TA,0,0,2,5,1,20,9144,11,741202,741216,72,76,16,133,0
501646,5031,c1,92,H TI,0,0,2,6,1,20,9144,11,741202,741216,72,76,16,133,0
501647,5031,c2,93,H TU,0,0,2,7,1,20,9144,11,741202,741216,72,76,16,133,0
501648,5031,c3,94,H TE,0,0,2,8,1,20,9144,11,741202,741216,72,76,16,133,0
501649,5031,c4,95,H TO,0,0,2,9,1,20,9144,11,741202,741216,72,76,16,133,0
501650,5031,c5,96,H NA,0,0,3,0,1,20,9144,11,741202,741216,72,76,16,133,0
501651,5031,c6,97,H NI,0,0,3,1,1,20,9144,11,741202,741216,72,76,16,133,0
501652,5031,c7,98,H NU,0,0,3,2,1,20,9144,11,741202,741216,72,76,16,133,0
501653,5031,c8,99,H NE,0,0,3,3,1,20,9144,11,741202,741216,72,76,16,133,0
501654,5031,c9,9a,H NO,0,0,3,4,1,20,9144,11,741202,741216,72,76,16,133,0
501655,5031,ca,9d,H HA,0,0,3,5,1,20,9144,11,741202,741216,72,76,16,133,0
501656,5031,cb,9e,H HI,0,0,3,6,1,20,9144,11,741202,741216,72,76,16,133,0
501657,5031,cc,9f,H HU,0,0,3,7,1,20,9144,11,741202,741216,72,76,16,133,0
501658,5031,cd,a2,H HE,0,0,3,8,1,20,9144,11,741202,741216,72,76,16,133,0
501659,5031,ce,a3,H HO,0,0,3,9,1,20,9144,11,741202,741216,72,76,16,133,0
501660,5031,cf,a4,H MA,0,0,4,0,1,20,9144,11,741202,741216,72,76,16,133,0
501661,5031,d0,a5,H MI,0,0,4,1,1,20,9144,11,741202,741216,72,76,16,133,0
501662,5031,d1,a6,H MU,0,0,4,2,1,20,9144,11,741202,741216,72,76,16,133,0
501663,5031,d2,a7,H ME,0,0,4,3,1,20,9144,11,741202,741216,72,76,16,133,0
501664,5031,d3,a8,H MO,0,0,4,4,1,20,9144,11,741202,741216,72,76,16,133,0
501665,5031,d4,a9,H YA,0,0,4,5,1,20,9144,11,741202,741216,72,76,16,133,0
501666,5031,b2,82,H YI,0,0,4,6,1,20,9144,11,741202,741216,72,76,16,133,0
501667,5031,d5,aa,H YU,0,0,4,7,1,20,9144,11,741202,741216,72,76,16,133,0
501668,5031,b4,84,H YE,0,0,4,8,1,20,9144,11,741202,741216,72,76,16,133,0
501669,5031,d6,ac,H YO,0,0,4,9,1,20,9144,11,741202,741216,72,76,16,133,0
501670,5031,d7,ad,H RA,0,0,5,0,1,20,9144,11,741202,741216,72,76,16,133,0
501671,5031,d8,ae,H RI,0,0,5,1,1,20,9144,11,741202,741216,72,76,16,133,0
501672,5031,d9,af,H RU,0,0,5,2,1,20,9144,11,741202,741216,72,76,16,133,0
501673,5031,da,ba,H RE,0,0,5,3,1,20,9144,11,741202,741216,72,76,16,133,0
501674,5031,db,bb,H RO,0,0,5,4,1,20,9144,11,741202,741216,72,76,16,133,0
501675,5031,dc,bc,H WA,0,0,5,5,1,20,9144,11,741202,741216,72,76,16,133,0
501676,5031,a8,7b,H WI,0,0,5,6,1,20,9144,11,741202,741216,72,76,16,133,0
501677,5031,b3,83,H WU,0,0,5,7,1,20,9144,11,741202,741216,72,76,16,133,0
501678,5031,aa,7a,H WE,0,0,5,8,1,20,9144,11,741202,741216,72,76,16,133,0
501679,5031,a6,6f,H WO,0,0,5,9,1,20,9144,11,741202,741216,72,76,16,133,0
501680,5031,dd,bd,H  N,0,0,6,0,1,20,9144,11,741202,741216,72,76,16,133,0
501681,5032,b1,81,H  A,0,0,1,0,1,21,9144,11,741202,741216,72,76,16,133,0
501682,5032,b2,82,H  I,0,0,1,1,1,21,9144,11,741202,741216,72,76,16,133,0
501683,5032,b3,83,H  U,0,0,1,2,1,21,9144,11,741202,741216,72,76,16,133,0
501684,5032,b4,84,H  E,0,0,1,3,1,21,9144,11,741202,741216,72,76,16,133,0
501685,5032,b5,85,H  O,0,0,1,4,1,21,9144,11,741202,741216,72,76,16,133,0
501686,5032,b6,86,H KA,0,0,1,5,1,21,9144,11,741202,741216,72,76,16,133,0
501687,5032,b7,87,H KI,0,0,1,6,1,21,9144,11,741202,741216,72,76,16,133,0
501688,5032,b8,88,H KU,0,0,1,7,1,21,9144,11,741202,741216,72,76,16,133,0
501689,5032,b9,89,H KE,0,0,1,8,1,21,9144,11,741202,741216,72,76,16,133,0
501690,5032,ba,8a,H KO,0,0,1,9,1,21,9144,11,741202,741216,72,76,16,133,0
501691,5032,bb,8c,H SA,0,0,2,0,1,21,9144,11,741202,741216,72,76,16,133,0
501692,5032,bc,8d,H SI,0,0,2,1,1,21,9144,11,741202,741216,72,76,16,133,0
501693,5032,bd,8e,H SU,0,0,2,2,1,21,9144,11,741202,741216,72,76,16,133,0
501694,5032,be,ef,H SE,0,0,2,3,1,21,9144,11,741202,741216,72,76,16,133,0
501695,5032,bf,90,H SO,0,0,2,4,1,21,9144,11,741202,741216,72,76,16,133,0
501696,5032,c0,91,H TA,0,0,2,5,1,21,9144,11,741202,741216,72,76,16,133,0
501697,5032,c1,92,H TI,0,0,2,6,1,21,9144,11,741202,741216,72,76,16,133,0
501698,5032,c2,93,H TU,0,0,2,7,1,21,9144,11,741202,741216,72,76,16,133,0
501699,5032,c3,94,H TE,0,0,2,8,1,21,9144,11,741202,741216,72,76,16,133,0
501700,5032,c4,95,H TO,0,0,2,9,1,21,9144,11,741202,741216,72,76,16,133,0
501701,5032,c5,96,H NA,0,0,3,0,1,21,9144,11,741202,741216,72,76,16,133,0
501702,5032,c6,97,H NI,0,0,3,1,1,21,9144,11,741202,741216,72,76,16,133,0
501703,5032,c7,98,H NU,0,0,3,2,1,21,9144,11,741202,741216,72,76,16,133,0
501704,5032,c8,99,H NE,0,0,3,3,1,21,9144,11,741202,741216,72,76,16,133,0
501705,5032,c9,9a,H NO,0,0,3,4,1,21,9144,11,741202,741216,72,76,16,133,0
501706,5032,ca,9d,H HA,0,0,3,5,1,21,9144,11,741202,741216,72,76,16,133,0
501707,5032,cb,9e,H HI,0,0,3,6,1,21,9144,11,741202,741216,72,76,16,133,0
501708,5032,cc,9f,H HU,0,0,3,7,1,21,9144,11,741202,741216,72,76,16,133,0
501709,5032,cd,a2,H HE,0,0,3,8,1,21,9144,11,741202,741216,72,76,16,133,0
501710,5032,ce,a3,H HO,0,0,3,9,1,21,9144,11,741202,741216,72,76,16,133,0
501711,5032,cf,a4,H MA,0,0,4,0,1,21,9144,11,741202,741216,72,76,16,133,0
501712,5032,d0,a5,H MI,0,0,4,1,1,21,9144,11,741202,741216,72,76,16,133,0
501713,5032,d1,a6,H MU,0,0,4,2,1,21,9144,11,741202,741216,72,76,16,133,0
501714,5032,d2,a7,H ME,0,0,4,3,1,21,9144,11,741202,741216,72,76,16,133,0
501715,5032,d3,a8,H MO,0,0,4,4,1,21,9144,11,741202,741216,72,76,16,133,0
501716,5032,d4,a9,H YA,0,0,4,5,1,21,9144,11,741202,741216,72,76,16,133,0
501717,5032,b2,82,H YI,0,0,4,6,1,21,9144,11,741202,741216,72,76,16,133,0
501718,5032,d5,aa,H YU,0,0,4,7,1,21,9144,11,741202,741216,72,76,16,133,0
501719,5032,b4,84,H YE,0,0,4,8,1,21,9144,11,741202,741216,72,76,16,133,0
501720,5032,d6,ac,H YO,0,0,4,9,1,21,9144,11,741202,741216,72,76,16,133,0
501721,5032,d7,ad,H RA,0,0,5,0,1,21,9144,11,741202,741216,72,76,16,133,0
501722,5032,d8,ae,H RI,0,0,5,1,1,21,9144,11,741202,741216,72,76,16,133,0
501723,5032,d9,af,H RU,0,0,5,2,1,21,9144,11,741202,741216,72,76,16,133,0
501724,5032,da,ba,H RE,0,0,5,3,1,21,9144,11,741202,741216,72,76,16,133,0
501725,5032,db,bb,H RO,0,0,5,4,1,21,9144,11,741202,741216,72,76,16,133,0
501726,5032,dc,bc,H WA,0,0,5,5,1,21,9144,11,741202,741216,72,76,16,133,0
501727,5032,a8,7b,H WI,0,0,5,6,1,21,9144,11,741202,741216,72,76,16,133,0
501728,5032,b3,83,H WU,0,0,5,7,1,21,9144,11,741202,741216,72,76,16,133,0
501729,5032,aa,7a,H WE,0,0,5,8,1,21,9144,11,741202,741216,72,76,16,133,0
501730,5032,a6,6f,H WO,0,0,5,9,1,21,9144,11,741202,741216,72,76,16,133,0
501731,5032,dd,bd,H  N,0,0,6,0,1,21,9144,11,741202,741216,72,76,16,133,0
501732,5033,b1,81,H  A,0,0,1,0,1,20,9144,11,741202,741216,72,76,16,133,0
501733,5033,b2,82,H  I,0,0,1,1,1,20,9144,11,741202,741216,72,76,16,133,0
501734,5033,b3,83,H  U,0,0,1,2,1,20,9144,11,741202,741216,72,76,16,133,0
501735,5033,b4,84,H  E,0,0,1,3,1,20,9144,11,741202,741216,72,76,16,133,0
501736,5033,b5,85,H  O,0,0,1,4,1,20,9144,11,741202,741216,72,76,16,133,0
501737,5033,b6,86,H KA,0,0,1,5,1,20,9144,11,741202,741216,72,76,16,133,0
501738,5033,b7,87,H KI,0,0,1,6,1,20,9144,11,741202,741216,72,76,16,133,0
501739,5033,b8,88,H KU,0,0,1,7,1,20,9144,11,741202,741216,72,76,16,133,0
501740,5033,b9,89,H KE,0,0,1,8,1,20,9144,11,741202,741216,72,76,16,133,0
501741,5033,ba,8a,H KO,0,0,1,9,1,20,9144,11,741202,741216,72,76,16,133,0
501742,5033,bb,8c,H SA,0,0,2,0,1,20,9144,11,741202,741216,72,76,16,133,0
501743,5033,bc,8d,H SI,0,0,2,1,1,20,9144,11,741202,741216,72,76,16,133,0
501744,5033,bd,8e,H SU,0,0,2,2,1,20,9144,11,741202,741216,72,76,16,133,0
501745,5033,be,ef,H SE,0,0,2,3,1,20,9144,11,741202,741216,72,76,16,133,0
501746,5033,bf,90,H SO,0,0,2,4,1,20,9144,11,741202,741216,72,76,16,133,0
501747,5033,c0,91,H TA,0,0,2,5,1,20,9144,11,741202,741216,72,76,16,133,0
501748,5033,c1,92,H TI,0,0,2,6,1,20,9144,11,741202,741216,72,76,16,133,0
501749,5033,c2,93,H TU,0,0,2,7,1,20,9144,11,741202,741216,72,76,16,133,0
501750,5033,c3,94,H TE,0,0,2,8,1,20,9144,11,741202,741216,72,76,16,133,0
501751,5033,c4,95,H TO,0,0,2,9,1,20,9144,11,741202,741216,72,76,16,133,0
501752,5033,c5,96,H NA,0,0,3,0,1,20,9144,11,741202,741216,72,76,16,133,0
501753,5033,c6,97,H NI,0,0,3,1,1,20,9144,11,741202,741216,72,76,16,133,0
501754,5033,c7,98,H NU,0,0,3,2,1,20,9144,11,741202,741216,72,76,16,133,0
501755,5033,c8,99,H NE,0,0,3,3,1,20,9144,11,741202,741216,72,76,16,133,0
501756,5033,c9,9a,H NO,0,0,3,4,1,20,9144,11,741202,741216,72,76,16,133,0
501757,5033,ca,9d,H HA,0,0,3,5,1,20,9144,11,741202,741216,72,76,16,133,0
501758,5033,cb,9e,H HI,0,0,3,6,1,20,9144,11,741202,741216,72,76,16,133,0
501759,5033,cc,9f,H HU,0,0,3,7,1,20,9144,11,741202,741216,72,76,16,133,0
501760,5033,cd,a2,H HE,0,0,3,8,1,20,9144,11,741202,741216,72,76,16,133,0
501761,5033,ce,a3,H HO,0,0,3,9,1,20,9144,11,741202,741216,72,76,16,133,0
501762,5033,cf,a4,H MA,0,0,4,0,1,20,9144,11,741202,741216,72,76,16,133,0
501763,5033,d0,a5,H MI,0,0,4,1,1,20,9144,11,741202,741216,72,76,16,133,0
501764,5033,d1,a6,H MU,0,0,4,2,1,20,9144,11,741202,741216,72,76,16,133,0
501765,5033,d2,a7,H ME,0,0,4,3,1,20,9144,11,741202,741216,72,76,16,133,0
501766,5033,d3,a8,H MO,0,0,4,4,1,20,9144,11,741202,741216,72,76,16,133,0
501767,5033,d4,a9,H YA,0,0,4,5,1,20,9144,11,741202,741216,72,76,16,133,0
501768,5033,b2,82,H YI,0,0,4,6,1,20,9144,11,741202,741216,72,76,16,133,0
501769,5033,d5,aa,H YU,0,0,4,7,1,20,9144,11,741202,741216,72,76,16,133,0
501770,5033,b4,84,H YE,0,0,4,8,1,20,9144,11,741202,741216,72,76,16,133,0
501771,5033,d6,ac,H YO,0,0,4,9,1,20,9144,11,741202,741216,72,76,16,133,0
501772,5033,d7,ad,H RA,0,0,5,0,1,20,9144,11,741202,741216,72,76,16,133,0
501773,5033,d8,ae,H RI,0,0,5,1,1,20,9144,11,741202,741216,72,76,16,133,0
501774,5033,d9,af,H RU,0,0,5,2,1,20,9144,11,741202,741216,72,76,16,133,0
501775,5033,da,ba,H RE,0,0,5,3,1,20,9144,11,741202,741216,72,76,16,133,0
501776,5033,db,bb,H RO,0,0,5,4,1,20,9144,11,741202,741216,72,76,16,133,0
501777,5033,dc,bc,H WA,0,0,5,5,1,20,9144,11,741202,741216,72,76,16,133,0
501778,5033,a8,7b,H WI,0,0,5,6,1,20,9144,11,741202,741216,72,76,16,133,0
501779,5033,b3,83,H WU,0,0,5,7,1,20,9144,11,741202,741216,72,76,16,133,0
501780,5033,aa,7a,H WE,0,0,5,8,1,20,9144,11,741202,741216,72,76,16,133,0
501781,5033,a6,6f,H WO,0,0,5,9,1,20,9144,11,741202,741216,72,76,16,133,0
501782,5033,dd,bd,H  N,0,0,6,0,1,20,9144,11,741202,741216,72,76,16,133,0
501783,5034,b1,81,H  A,0,0,1,0,1,22,9144,11,741202,741216,72,76,16,133,0
501784,5034,b2,82,H  I,0,0,1,1,1,22,9144,11,741202,741216,72,76,16,133,0
501785,5034,b3,83,H  U,0,0,1,2,1,22,9144,11,741202,741216,72,76,16,133,0
501786,5034,b4,84,H  E,0,0,1,3,1,22,9144,11,741202,741216,72,76,16,133,0
501787,5034,b5,85,H  O,0,0,1,4,1,22,9144,11,741202,741216,72,76,16,133,0
501788,5034,b6,86,H KA,0,0,1,5,1,22,9144,11,741202,741216,72,76,16,133,0
501789,5034,b7,87,H KI,0,0,1,6,1,22,9144,11,741202,741216,72,76,16,133,0
501790,5034,b8,88,H KU,0,0,1,7,1,22,9144,11,741202,741216,72,76,16,133,0
501791,5034,b9,89,H KE,0,0,1,8,1,22,9144,11,741202,741216,72,76,16,133,0
501792,5034,ba,8a,H KO,0,0,1,9,1,22,9144,11,741202,741216,72,76,16,133,0
501793,5034,bb,8c,H SA,0,0,2,0,1,22,9144,11,741202,741216,72,76,16,133,0
501794,5034,bc,8d,H SI,0,0,2,1,1,22,9144,11,741202,741216,72,76,16,133,0
501795,5034,bd,8e,H SU,0,0,2,2,1,22,9144,11,741202,741216,72,76,16,133,0
501796,5034,be,ef,H SE,0,0,2,3,1,22,9144,11,741202,741216,72,76,16,133,0
501797,5034,bf,90,H SO,0,0,2,4,1,22,9144,11,741202,741216,72,76,16,133,0
501798,5034,c0,91,H TA,0,0,2,5,1,22,9144,11,741202,741216,72,76,16,133,0
501799,5034,c1,92,H TI,0,0,2,6,1,22,9144,11,741202,741216,72,76,16,133,0
501800,5034,c2,93,H TU,0,0,2,7,1,22,9144,11,741202,741216,72,76,16,133,0
501801,5034,c3,94,H TE,0,0,2,8,1,22,9144,11,741202,741216,72,76,16,133,0
501802,5034,c4,95,H TO,0,0,2,9,1,22,9144,11,741202,741216,72,76,16,133,0
501803,5034,c5,96,H NA,0,0,3,0,1,22,9144,11,741202,741216,72,76,16,133,0
501804,5034,c6,97,H NI,0,0,3,1,1,22,9144,11,741202,741216,72,76,16,133,0
501805,5034,c7,98,H NU,0,0,3,2,1,22,9144,11,741202,741216,72,76,16,133,0
501806,5034,c8,99,H NE,0,0,3,3,1,22,9144,11,741202,741216,72,76,16,133,0
501807,5034,c9,9a,H NO,0,0,3,4,1,22,9144,11,741202,741216,72,76,16,133,0
501808,5034,ca,9d,H HA,0,0,3,5,1,22,9144,11,741202,741216,72,76,16,133,0
501809,5034,cb,9e,H HI,0,0,3,6,1,22,9144,11,741202,741216,72,76,16,133,0
501810,5034,cc,9f,H HU,0,0,3,7,1,22,9144,11,741202,741216,72,76,16,133,0
501811,5034,cd,a2,H HE,0,0,3,8,1,22,9144,11,741202,741216,72,76,16,133,0
501812,5034,ce,a3,H HO,0,0,3,9,1,22,9144,11,741202,741216,72,76,16,133,0
501813,5034,cf,a4,H MA,0,0,4,0,1,22,9144,11,741202,741216,72,76,16,133,0
501814,5034,d0,a5,H MI,0,0,4,1,1,22,9144,11,741202,741216,72,76,16,133,0
501815,5034,d1,a6,H MU,0,0,4,2,1,22,9144,11,741202,741216,72,76,16,133,0
501816,5034,d2,a7,H ME,0,0,4,3,1,22,9144,11,741202,741216,72,76,16,133,0
501817,5034,d3,a8,H MO,0,0,4,4,1,22,9144,11,741202,741216,72,76,16,133,0
501818,5034,d4,a9,H YA,0,0,4,5,1,22,9144,11,741202,741216,72,76,16,133,0
501819,5034,b2,82,H YI,0,0,4,6,1,22,9144,11,741202,741216,72,76,16,133,0
501820,5034,d5,aa,H YU,0,0,4,7,1,22,9144,11,741202,741216,72,76,16,133,0
501821,5034,b4,84,H YE,0,0,4,8,1,22,9144,11,741202,741216,72,76,16,133,0
501822,5034,d6,ac,H YO,0,0,4,9,1,22,9144,11,741202,741216,72,76,16,133,0
501823,5034,d7,ad,H RA,0,0,5,0,1,22,9144,11,741202,741216,72,76,16,133,0
501824,5034,d8,ae,H RI,0,0,5,1,1,22,9144,11,741202,741216,72,76,16,133,0
501825,5034,d9,af,H RU,0,0,5,2,1,22,9144,11,741202,741216,72,76,16,133,0
501826,5034,da,ba,H RE,0,0,5,3,1,22,9144,11,741202,741216,72,76,16,133,0
501827,5034,db,bb,H RO,0,0,5,4,1,22,9144,11,741202,741216,72,76,16,133,0
501828,5034,dc,bc,H WA,0,0,5,5,1,22,9144,11,741202,741216,72,76,16,133,0
501829,5034,a8,7b,H WI,0,0,5,6,1,22,9144,11,741202,741216,72,76,16,133,0
501830,5034,b3,83,H WU,0,0,5,7,1,22,9144,11,741202,741216,72,76,16,133,0
501831,5034,aa,7a,H WE,0,0,5,8,1,22,9144,11,741202,741216,72,76,16,133,0
501832,5034,a6,6f,H WO,0,0,5,9,1,22,9144,11,741202,741216,72,76,16,133,0
501833,5034,dd,bd,H  N,0,0,6,0,1,22,9144,11,741202,741216,72,76,16,133,0
501834,5035,b1,81,H  A,0,0,1,0,1,21,9144,11,741202,741216,72,76,16,133,0
501835,5035,b2,82,H  I,0,0,1,1,1,21,9144,11,741202,741216,72,76,16,133,0
501836,5035,b3,83,H  U,0,0,1,2,1,21,9144,11,741202,741216,72,76,16,133,0
501837,5035,b4,84,H  E,0,0,1,3,1,21,9144,11,741202,741216,72,76,16,133,0
501838,5035,b5,85,H  O,0,0,1,4,1,21,9144,11,741202,741216,72,76,16,133,0
501839,5035,b6,86,H KA,0,0,1,5,1,21,9144,11,741202,741216,72,76,16,133,0
501840,5035,b7,87,H KI,0,0,1,6,1,21,9144,11,741202,741216,72,76,16,133,0
501841,5035,b8,88,H KU,0,0,1,7,1,21,9144,11,741202,741216,72,76,16,133,0
